1 -0.0077 0.1451 0.0016 -0.0295
0.015 -0.0077 0.1451 0.0016 -0.0294
0.018 -0.0089 0.1451 0.0018 -0.0294
0.022 -0.0077 0.1451 0.0016 -0.0295
0.026 -0.0089 0.1451 0.0018 -0.0295
0.03 -0.0077 0.1451 0.0016 -0.0294
0.035 -0.0077 0.1451 0.0016 -0.0294
0.039 -0.0089 0.1451 0.0018 -0.0294
0.043 -0.0077 0.1451 0.0016 -0.0295
0.047 -0.0089 0.1451 0.0018 -0.0295
0.051 -0.0077 0.1451 0.0016 -0.0295
0.055 -0.0089 0.1451 0.0018 -0.0295
0.059 -0.0077 0.1467 0.0016 -0.0297
0.063 -0.0077 0.1467 0.0016 -0.0297
0.067 -0.0077 0.1451 0.0016 -0.0294
0.123 -0.0077 0.1467 0.0016 -0.0298
0.192 -0.0089 0.1467 0.0018 -0.0298
0.247 -0.0089 0.1467 0.0018 -0.0298
0.327 -0.0077 0.1482 0.0016 -0.0301
0.378 -0.0077 0.1482 0.0016 -0.0301
0.445 -0.0077 0.1467 0.0016 -0.0299
0.525 -0.0089 0.1482 0.0018 -0.0301
0.58 -0.01 0.1482 0.002 -0.0301
0.655 -0.01 0.1482 0.002 -0.0301
0.714 -0.01 0.1482 0.002 -0.0301
0.778 -0.0123 0.1467 0.0025 -0.0298
0.844 -0.0158 0.1482 0.0032 -0.03
0.923 -0.0273 0.1467 0.0054 -0.0293
0.991 -0.0445 0.1436 0.0088 -0.0283
1.057 -0.0686 0.1375 0.0132 -0.0265
1.116 -0.0995 0.1313 0.0193 -0.0255
1.183 -0.1305 0.1344 0.0251 -0.0259
1.257 -0.1581 0.1436 0.0302 -0.0275
1.32 -0.1684 0.1436 0.0321 -0.0274
1.389 -0.1695 0.1421 0.0324 -0.0272
1.454 -0.1661 0.139 0.0319 -0.0267
1.51 -0.1626 0.1359 0.0313 -0.0262
1.577 -0.1626 0.1298 0.0313 -0.025
1.659 -0.1626 0.1252 0.0313 -0.0241
1.724 -0.1626 0.1206 0.0315 -0.0233
1.79 -0.1615 0.116 0.0313 -0.0225
1.856 -0.1615 0.1114 0.0314 -0.0217
1.924 -0.1615 0.1068 0.0314 -0.0208
1.986 -0.1615 0.1037 0.0315 -0.0202
2.056 -0.1603 0.0991 0.0313 -0.0194
2.118 -0.1603 0.0945 0.0313 -0.0185
2.182 -0.1603 0.0899 0.0314 -0.0176
2.25 -0.1592 0.0868 0.0312 -0.017
2.321 -0.1581 0.0822 0.0311 -0.0162
2.383 -0.1569 0.0792 0.031 -0.0156
2.451 -0.1546 0.0746 0.0306 -0.0147
2.521 -0.1512 0.0715 0.0299 -0.0142
2.589 -0.1489 0.0669 0.0295 -0.0133
2.644 -0.1454 0.0638 0.029 -0.0127
2.71 -0.142 0.0592 0.0283 -0.0118
2.777 -0.1385 0.0561 0.0278 -0.0113
2.843 -0.1351 0.0515 0.0272 -0.0104
2.913 -0.1317 0.0485 0.0265 -0.0098
2.988 -0.1282 0.0454 0.0259 -0.0092
3.052 -0.1248 0.0408 0.0252 -0.0082
3.114 -0.1225 0.0377 0.0249 -0.0077
3.188 -0.119 0.0347 0.0242 -0.007
3.251 -0.1156 0.0331 0.0236 -0.0068
3.314 -0.1122 0.0301 0.0229 -0.0061
3.387 -0.1087 0.027 0.0222 -0.0055
3.452 -0.1053 0.0239 0.0216 -0.0049
3.521 -0.1018 0.0224 0.0209 -0.0046
3.589 -0.0984 0.0193 0.0202 -0.004
3.654 -0.0949 0.0178 0.0195 -0.0037
3.712 -0.0915 0.0147 0.0189 -0.003
3.79 -0.0892 0.0132 0.0184 -0.0027
3.855 -0.0858 0.0117 0.0178 -0.0024
3.909 -0.0823 0.0086 0.0171 -0.0018
3.987 -0.08 0.0071 0.0166 -0.0015
4.053 -0.0766 0.0055 0.0159 -0.0011
4.118 -0.0743 0.004 0.0155 -0.0008
4.176 -0.0709 0.0025 0.0148 -0.0005
4.242 -0.0686 0.0009 0.0143 -0.0002
4.312 -0.0651 -0.0006 0.0136 0.0001
4.377 -0.0617 -0.0021 0.0129 0.0004
4.442 -0.0594 -0.0021 0.0124 0.0004
4.51 -0.0571 -0.0037 0.012 0.0008
4.576 -0.0548 -0.0052 0.0115 0.0011
4.642 -0.0513 -0.0052 0.0108 0.0011
4.709 -0.0491 -0.0068 0.0103 0.0014
4.776 -0.0479 -0.0068 0.01 0.0014
4.842 -0.0445 -0.0068 0.0093 0.0014
4.909 -0.0433 -0.0083 0.0091 0.0017
4.975 -0.041 -0.0083 0.0086 0.0017
5.042 -0.0387 -0.0083 0.0081 0.0017
5.109 -0.0364 -0.0083 0.0076 0.0017
5.18 -0.0353 -0.0098 0.0074 0.0021
5.253 -0.033 -0.0098 0.0069 0.0021
5.316 -0.0318 -0.0098 0.0067 0.0021
5.385 -0.0295 -0.0098 0.0062 0.0021
5.445 -0.0284 -0.0098 0.006 0.0021
5.512 -0.0273 -0.0098 0.0057 0.0021
5.584 -0.025 -0.0098 0.0053 0.0021
5.656 -0.0238 -0.0098 0.005 0.0021
5.722 -0.0227 -0.0098 0.0048 0.0021
5.782 -0.0215 -0.0098 0.0045 0.0021
5.845 -0.0204 -0.0098 0.0043 0.0021
5.912 -0.0192 -0.0098 0.0041 0.0021
5.976 -0.0181 -0.0098 0.0038 0.0021
6.044 -0.0169 -0.0098 0.0036 0.0021
6.114 -0.0158 -0.0098 0.0033 0.0021
6.176 -0.0146 -0.0083 0.0031 0.0017
6.244 -0.0135 -0.0098 0.0029 0.0021
6.311 -0.0123 -0.0098 0.0027 0.0021
6.379 -0.0123 -0.0098 0.0027 0.0021
6.45 -0.0112 -0.0098 0.0025 0.0022
6.509 -0.0112 -0.0098 0.0025 0.0022
6.575 -0.01 -0.0098 0.0022 0.0022
6.644 -0.0089 -0.0083 0.002 0.0018
6.718 -0.0077 -0.0068 0.0016 0.0014
6.786 -0.0077 -0.0068 0.0016 0.0014
6.852 -0.0066 -0.0068 0.0014 0.0014
6.913 -0.0055 -0.0068 0.0012 0.0014
6.976 -0.0055 -0.0052 0.0012 0.0011
7.053 -0.0055 -0.0052 0.0012 0.0011
7.119 -0.0043 -0.0052 0.0009 0.0011
7.182 -0.0043 -0.0052 0.0009 0.0011
7.252 -0.0032 -0.0052 0.0007 0.0011
7.319 -0.0032 -0.0052 0.0007 0.0011
7.387 -0.0032 -0.0037 0.0007 0.0008
7.446 -0.0032 -0.0037 0.0007 0.0008
7.507 -0.002 -0.0037 0.0004 0.0008
7.574 -0.002 -0.0037 0.0004 0.0008
7.65 -0.002 -0.0037 0.0004 0.0008
7.707 -0.0009 -0.0037 0.0002 0.0008
7.784 -0.0009 -0.0021 0.0002 0.0005
7.84 -0.0009 -0.0021 0.0002 0.0005
7.909 -0.0009 -0.0021 0.0002 0.0005
7.974 -0.0009 -0.0021 0.0002 0.0005
8.043 -0.0009 -0.0021 0.0002 0.0005
8.107 0.0003 -0.0021 -0.0001 0.0005
8.178 0.0003 -0.0021 -0.0001 0.0005
8.244 0.0003 -0.0021 -0.0001 0.0005
8.313 0.0003 -0.0006 -0.0001 0.0001
8.373 0.0003 -0.0006 -0.0001 0.0001
8.44 0.0003 -0.0006 -0.0001 0.0001
8.515 0.0003 -0.0006 -0.0001 0.0001
8.577 0.0003 -0.0006 -0.0001 0.0001
8.64 0.0003 -0.0006 -0.0001 0.0001
8.707 0.0003 -0.0006 -0.0001 0.0001
8.774 0.0003 -0.0006 -0.0001 0.0001
8.84 0.0014 -0.0006 -0.0003 0.0001
8.906 0.0014 -0.0006 -0.0003 0.0001
8.975 0.0014 0.0009 -0.0003 -0.0002
9.04 0.0014 0.0009 -0.0003 -0.0002
9.108 0.0014 0.0009 -0.0003 -0.0002
9.174 0.0014 0.0009 -0.0003 -0.0002
9.24 0.0014 0.0009 -0.0003 -0.0002
9.306 0.0014 0.0009 -0.0003 -0.0002
9.375 0.0014 0.0009 -0.0003 -0.0002
9.446 0.0014 0.0009 -0.0003 -0.0002
9.518 0.0014 0.0009 -0.0003 -0.0002
9.577 0.0014 0.0009 -0.0003 -0.0002
9.653 0.0014 0.0009 -0.0003 -0.0002
9.71 0.0014 0.0009 -0.0003 -0.0002
9.78 0.0014 0.0009 -0.0003 -0.0002
9.843 0.0014 0.0009 -0.0003 -0.0002
9.906 0.0014 0.0009 -0.0003 -0.0002
