5.436 0.1173 -0.0328 -0.0953 0.0267
5.507 0.1322 -0.0344 -0.1071 0.0278
5.568 0.1437 -0.0344 -0.1154 0.0276
5.634 0.1552 -0.0344 -0.1243 0.0275
5.702 0.1666 -0.0328 -0.1323 0.0261
5.769 0.177 -0.0328 -0.1404 0.026
5.834 0.185 -0.0313 -0.1457 0.0246
5.902 0.193 -0.0313 -0.1514 0.0246
5.969 0.1988 -0.0298 -0.1556 0.0233
6.04 0.2034 -0.0282 -0.1587 0.022
6.104 0.2068 -0.0267 -0.1613 0.0208
6.17 0.2091 -0.0252 -0.1628 0.0196
6.235 0.2102 -0.0236 -0.1636 0.0184
6.3 0.2091 -0.0206 -0.1632 0.016
6.369 0.208 -0.0175 -0.1618 0.0136
6.434 0.2034 -0.0144 -0.1592 0.0113
6.5 0.1988 -0.0114 -0.1559 0.0089
6.568 0.1919 -0.0068 -0.1509 0.0053
6.635 0.1839 -0.0037 -0.1452 0.0029
6.703 0.1747 0.0009 -0.1391 -0.0007
6.768 0.1644 0.004 -0.1312 -0.0032
6.834 0.1517 0.0071 -0.1226 -0.0057
6.9 0.1414 0.0132 -0.1135 -0.0106
6.966 0.1265 0.0163 -0.1029 -0.0132
7.035 0.1127 0.0209 -0.0917 -0.017
7.1 0.0978 0.0239 -0.08 -0.0196
7.169 0.0817 0.0285 -0.0675 -0.0236
7.235 0.0657 0.0301 -0.0542 -0.0248
7.301 0.0496 0.0331 -0.0414 -0.0276
7.366 0.0324 0.0377 -0.027 -0.0315
7.433 0.0152 0.0408 -0.0127 -0.0341
7.502 -0.0009 0.0439 0.0007 -0.0365
7.567 -0.0192 0.0454 0.016 -0.0379
7.635 -0.0364 0.0485 0.0302 -0.0402
7.703 -0.0536 0.05 0.0445 -0.0415
7.769 -0.0709 0.0515 0.0586 -0.0427
7.833 -0.0869 0.0515 0.0717 -0.0425
7.902 -0.1018 0.0546 0.0832 -0.0446
7.968 -0.1179 0.0546 0.096 -0.0445
8.036 -0.1317 0.0546 0.1061 -0.044
8.102 -0.1454 0.0546 0.1163 -0.0437
8.168 -0.1592 0.0531 0.1263 -0.0421
8.238 -0.1707 0.0515 0.1353 -0.0409
8.311 -0.1799 0.05 0.1405 -0.0391
8.371 -0.1902 0.0469 0.1482 -0.0366
8.438 -0.1971 0.0439 0.1526 -0.034
8.504 -0.2062 0.0393 0.1597 -0.0304
8.57 -0.2097 0.0362 0.1613 -0.0278
8.647 -0.2154 0.0316 0.1657 -0.0243
8.705 -0.2166 0.0285 0.1654 -0.0218
8.781 -0.2177 0.0224 0.1663 -0.0171
8.848 -0.2189 0.0178 0.1677 -0.0136
8.911 -0.2154 0.0117 0.1649 -0.0089
8.973 -0.2143 0.0071 0.1642 -0.0054
9.033 -0.2085 0.0009 0.1599 -0.0007
9.099 -0.2017 -0.0052 0.1561 0.004
9.168 -0.1948 -0.0114 0.1506 0.0088
