15.257 0.0026 -0.0037 -0.0011 0.0015
15.321 0.0026 -0.0037 -0.0011 0.0015
15.392 0.0026 -0.0037 -0.0011 0.0015
15.448 0.0026 -0.0037 -0.0011 0.0015
15.511 0.0026 -0.0021 -0.0011 0.0009
15.579 0.0026 -0.0021 -0.0011 0.0009
15.642 0.0026 -0.0021 -0.0011 0.0009
15.712 0.0014 -0.0021 -0.0006 0.0009
15.789 0.0026 -0.0021 -0.0011 0.0009
15.842 0.0014 -0.0021 -0.0006 0.0009
15.923 0.0014 -0.0006 -0.0006 0.0003
15.979 0.0014 -0.0006 -0.0006 0.0003
16.044 0.0014 -0.0006 -0.0006 0.0003
16.109 0.0014 -0.0006 -0.0006 0.0003
16.175 0.0014 -0.0006 -0.0006 0.0003
16.246 0.0014 -0.0006 -0.0006 0.0003
16.322 0.0014 -0.0006 -0.0006 0.0003
16.378 0.0014 -0.0006 -0.0006 0.0003
16.445 0.0003 0.0009 -0.0001 -0.0004
16.523 0.0014 0.0009 -0.0006 -0.0004
16.578 0.0003 0.0009 -0.0001 -0.0004
16.651 0.0003 0.0009 -0.0001 -0.0004
16.718 0.0003 0.0009 -0.0001 -0.0004
16.789 0.0003 0.0009 -0.0001 -0.0004
16.851 0.0003 0.0025 -0.0001 -0.001
16.92 0.0003 0.0009 -0.0001 -0.0004
16.987 0.0003 0.0025 -0.0001 -0.001
17.045 -0.0009 0.0025 0.0004 -0.001
17.108 0.0003 0.0025 -0.0001 -0.001
17.181 -0.0009 0.0025 0.0004 -0.001
17.242 0.0003 0.0025 -0.0001 -0.001
17.323 -0.0009 0.0025 0.0004 -0.001
17.379 -0.0009 0.0025 0.0004 -0.001
17.441 -0.0009 0.0025 0.0004 -0.001
17.512 -0.0009 0.0025 0.0004 -0.001
17.574 -0.0009 0.0025 0.0004 -0.001
17.642 -0.0009 0.0025 0.0004 -0.001
17.708 -0.0009 0.0025 0.0004 -0.001
17.777 -0.0009 0.0025 0.0004 -0.001
17.843 -0.0009 0.0025 0.0004 -0.001
17.908 -0.0009 0.0025 0.0004 -0.001
17.974 -0.0009 0.0025 0.0004 -0.001
18.041 -0.0009 0.0025 0.0004 -0.001
18.108 -0.0009 0.0025 0.0004 -0.001
18.175 -0.0009 0.0025 0.0004 -0.001
18.247 -0.0009 0.0025 0.0004 -0.001
18.32 -0.0009 0.0025 0.0004 -0.001
18.386 -0.0009 0.0025 0.0004 -0.001
18.454 -0.0009 0.0025 0.0004 -0.001
18.521 -0.0009 0.0025 0.0004 -0.001
18.587 -0.0009 0.0025 0.0004 -0.001
18.653 -0.0009 0.0009 0.0004 -0.0004
18.712 -0.0009 0.0009 0.0004 -0.0004
18.788 -0.0009 0.0009 0.0004 -0.0004
18.845 -0.0009 0.0009 0.0004 -0.0004
18.912 -0.0009 0.0009 0.0004 -0.0004
18.979 -0.0009 0.0009 0.0004 -0.0004
19.049 -0.0009 0.0009 0.0004 -0.0004
19.121 -0.0009 0.0009 0.0004 -0.0004
19.187 -0.0009 0.0009 0.0004 -0.0004
19.253 -0.0009 -0.0006 0.0004 0.0003
19.32 -0.0009 0.0009 0.0004 -0.0004
19.388 -0.0009 -0.0006 0.0004 0.0003
19.449 -0.0009 -0.0006 0.0004 0.0003
19.516 -0.0009 -0.0006 0.0004 0.0003
19.588 -0.0009 -0.0006 0.0004 0.0003
19.64 -0.0009 -0.0006 0.0004 0.0003
19.706 -0.0009 -0.0006 0.0004 0.0003
19.773 0.0003 -0.0006 -0.0001 0.0003
19.847 -0.0009 -0.0006 0.0004 0.0003
19.907 0.0003 -0.0006 -0.0001 0.0003
19.973 -0.0009 -0.0006 0.0004 0.0003
20.04 0.0003 -0.0021 -0.0001 0.0009
20.107 0.0003 -0.0006 -0.0001 0.0003
20.174 0.0003 -0.0006 -0.0001 0.0003
20.241 0.0003 -0.0006 -0.0001 0.0003
20.306 0.0003 -0.0006 -0.0001 0.0003
20.376 0.0003 -0.0021 -0.0001 0.0009
20.442 0.0003 -0.0021 -0.0001 0.0009
20.509 0.0003 -0.0021 -0.0001 0.0009
20.575 0.0003 -0.0021 -0.0001 0.0009
20.643 0.0003 -0.0021 -0.0001 0.0009
20.715 0.0003 -0.0021 -0.0001 0.0009
20.775 0.0003 -0.0021 -0.0001 0.0009
20.853 0.0003 -0.0021 -0.0001 0.0009
20.919 0.0003 -0.0021 -0.0001 0.0009
20.986 0.0003 -0.0021 -0.0001 0.0009
21.039 0.0003 -0.0021 -0.0001 0.0009
21.116 0.0003 -0.0021 -0.0001 0.0009
21.187 0.0003 -0.0021 -0.0001 0.0009
21.251 0.0003 -0.0021 -0.0001 0.0009
21.319 0.0003 -0.0021 -0.0001 0.0009
